tmp,ewg_id,PFA,Location detected,Maximum Level (ppt)Years tested,Years tested,Maximum Level (ppt)*
,458,PFUnA,GroundwaterOn-base,9.62018,NA,NA
,458,MeFOSAA,GroundwaterOn-base,8.72018,NA,NA
,458,PFOS,Drinking waterOff-base,3.92017,NA,NA
,459,PFOS + PFOA,Drinking waterOff-base,1512017-2018,NA,NA
,459,PFOS,Drinking waterOff-base,642017-2018,NA,NA
,459,PFOA,Drinking waterOff-base,1422017-2018,NA,NA
,459,PFBS,Drinking waterOff-base,4.72017-2018,NA,NA
,460,PFOS + PFOA,Drinking waterOff-base,"22,4002018",NA,NA
,460,PFOS,Drinking waterOff-base,"7,4002018",NA,NA
,460,PFOA,Drinking waterOff-base,"15,0002018",NA,NA
,460,PFBS,Drinking waterOff-base,"4,0002018",NA,NA
,460,PFHxS,Drinking waterOff-base,7302018,NA,NA
,461,PFOS + PFOA,Drinking waterOff-base,"1,0802017-2018",NA,NA
,461,PFOS,Drinking waterOff-base,8802017-2018,NA,NA
,461,PFOA,Drinking waterOff-base,2002017-2018,NA,NA
,461,PFBS,Drinking waterOff-base,1102017-2018,NA,NA
,461,PFHxS,Drinking waterOff-base,4102017-2018,NA,NA
,461,PFHpA,Drinking waterOff-base,362017-2018,NA,NA
,461,PFNA,Drinking waterOff-base,472017-2018,NA,NA
,461,PFHxA,Drinking waterOff-base,362018,NA,NA
,461,PFDA,Drinking waterOff-base,3.22018,NA,NA
,462,PFOS,GroundwaterOn-base,"2,9002018-2019",NA,NA
,462,PFOA,GroundwaterOn-base,1302018-2019,NA,NA
,462,PFOA,Drinking waterOn-base,152018-2019,NA,NA
,462,PFOS,Drinking waterOn-base,6.52018-2019,NA,NA
,463,PFHpA,Drinking waterOn-base,2.02016,NA,NA
,464,C8,Drinking waterOn-base,4.92018,NA,NA
,464,PFHpA,Drinking waterOn-base,2.12018,NA,NA
,465,C8,Drinking waterOn-base,1.52018,NA,NA
,466,PFBS,Drinking waterOn-base,832016,NA,NA
,466,PFHpA,Drinking waterOn-base,9.32016,NA,NA
,466,PFHxS,Drinking waterOn-base,282016,NA,NA
,466,PFNA,Drinking waterOn-base,192016,NA,NA
,466,PFOS,Drinking waterOn-base,372016,NA,NA
,466,PFOA,Drinking waterOn-base,192016,NA,NA
,466,PFOS+PFOA,Drinking waterOn-base,562016,NA,NA
,467,PFOA,Drinking waterOn-base,1.12016,NA,NA
,468,PFHxS,Drinking waterOn-base,352016,NA,NA
,469,PFOA,Drinking waterOn-base,1.42016,NA,NA
,470,PFOA,Drinking waterOn-base,1.52016,NA,NA
,471,PFOA,Drinking waterOn-base,1.82016,NA,NA
,472,PFHxS,Drinking waterOn-base,6.92018,NA,NA
,472,PFOA,Drinking waterOn-base,1.22018,NA,NA
,473,PFOA,Drinking waterOn-base,0.82016,NA,NA
,473,PFBS,GroundwaterOn-base,222017-2019,NA,NA
,473,PFHxA,GroundwaterOn-base,382017-2019,NA,NA
,473,PFHpA,GroundwaterOn-base,5.32017-2019,NA,NA
,473,PFHxS,GroundwaterOn-base,1572017-2019,NA,NA
,473,PFOA,GroundwaterOn-base,6.72017-2019,NA,NA
,473,PFOS,GroundwaterOn-base,1322017-2019,NA,NA
,474,PFBS,GroundwaterOn-base,1102018,NA,NA
,474,PFHpA,GroundwaterOn-base,202018,NA,NA
,474,PFHxS,GroundwaterOn-base,8502018,NA,NA
,474,PFNA,GroundwaterOn-base,"1,7002018",NA,NA
,474,PFOS,GroundwaterOn-base,5602018,NA,NA
,474,PFOA,GroundwaterOn-base,4502018,NA,NA
,474,PFOS+PFOA,GroundwaterOn-base,7202018,NA,NA
,475,PFBS,GroundwaterOn-base,1302017-2019,NA,NA
,475,PFDA,GroundwaterOn-base,182017-2019,NA,NA
,475,PFHpA,GroundwaterOn-base,8002017-2019,NA,NA
,475,PFHxS,GroundwaterOn-base,"2,0002017-2019",NA,NA
,475,PFHxA,GroundwaterOn-base,4902017-2019,NA,NA
,475,PFNA,GroundwaterOn-base,192017-2019,NA,NA
,475,PFOS,GroundwaterOn-base,"2,7002017-2019",NA,NA
,475,PFOA,GroundwaterOn-base,1602017-2019,NA,NA
,475,PFOS+PFOA,GroundwaterOn-base,"2,7492017-2019",NA,NA
,475,6:2 FTS,GroundwaterOn-base,782017-2019,NA,NA
,475,8:2 FTS,GroundwaterOn-base,362017-2019,NA,NA
,476,PFOSA,GroundwaterOn-base,202018,NA,NA
,476,PFPeA,GroundwaterOn-base,222018,NA,NA
,477,EtFOSAA,GroundwaterOn-base,4.32018,NA,NA
,477,PFBA,GroundwaterOn-base,302018,NA,NA
,477,PFDA,GroundwaterOn-base,1.12018,NA,NA
,477,PFHpA,GroundwaterOn-base,2.92018,NA,NA
,477,PFHxS,GroundwaterOn-base,1.72018,NA,NA
,477,PFHxA,GroundwaterOn-base,5.62018,NA,NA
,477,PFNA,GroundwaterOn-base,1.12018,NA,NA
,477,PFOS,GroundwaterOn-base,142018,NA,NA
,477,PFOA,GroundwaterOn-base,5.52018,NA,NA
,477,PFPeA,GroundwaterOn-base,242018,NA,NA
,477,PFOS+PFOA,GroundwaterOn-base,202018,NA,NA
,478,FTSA 6:2,GroundwaterOn-base,"8,3002019",NA,NA
,478,FTSA 8:2,GroundwaterOn-base,"8,5002019",NA,NA
,478,PFBS,GroundwaterOn-base,"3,7102019",NA,NA
,478,PFBA,GroundwaterOn-base,"11,8002019",NA,NA
,478,PFDA,GroundwaterOn-base,162019,NA,NA
,478,PFHpA,GroundwaterOn-base,"10,8002019",NA,NA
,478,PFHxS,GroundwaterOn-base,"31,1002019",NA,NA
,478,PFHxA,GroundwaterOn-base,"74,1002019",NA,NA
,478,PFNA,GroundwaterOn-base,2562019,NA,NA
,478,PFOS,GroundwaterOn-base,"16,5002019",NA,NA
,478,PFOA,GroundwaterOn-base,"151,0002019",NA,NA
,478,PFOS+PFOA,GroundwaterOn-base,"156,0002019",NA,NA
,478,PFPeA,GroundwaterOn-base,"29,0002019",NA,NA
,478,PFUdA,GroundwaterOn-base,1562019,NA,NA
,479,PFOS,GroundwaterOn-base,"80,0002019",NA,NA
,479,PFOA,GroundwaterOn-base,"200,0002019",NA,NA
,479,PFOS+PFOA,GroundwaterOn-base,"201,2002019",NA,NA
,479,PFHxS,GroundwaterOn-base,"330,0002019",NA,NA
,479,PFHxA,GroundwaterOn-base,"230,0002019",NA,NA
,479,PFBS,GroundwaterOn-base,"52,0002019",NA,NA
,479,PFHpA,GroundwaterOn-base,"18,0002019",NA,NA
,479,PFNA,GroundwaterOn-base,742019,NA,NA
,479,PFOSA,GroundwaterOn-base,"28,0002019",NA,NA
,479,PFPeA,GroundwaterOn-base,"31,0002019",NA,NA
,479,PFTeDA,GroundwaterOn-base,7702019,NA,NA
,479,PFBA,GroundwaterOn-base,"19,0002019",NA,NA
,480,PFOA,GroundwaterOn-base,2002018,NA,NA
,480,PFOS,GroundwaterOn-base,"2,1002018",NA,NA
,480,PFOS+PFOA,GroundwaterOn-base,"21,0662018",NA,NA
,480,PFBS,GroundwaterOn-base,"1,7002018",NA,NA
,480,PFBA,GroundwaterOn-base,9002018,NA,NA
,480,PFDS,GroundwaterOn-base,582018,NA,NA
,480,PFDA,GroundwaterOn-base,222018,NA,NA
,480,PFDoA,GroundwaterOn-base,8.02018,NA,NA
,480,PFHpA,GroundwaterOn-base,2002018,NA,NA
,480,PFHxS,GroundwaterOn-base,"1,0002018",NA,NA
,480,PFHxA,GroundwaterOn-base,"7,4002018",NA,NA
,480,PFNA,GroundwaterOn-base,952018,NA,NA
,480,PFOSA,GroundwaterOn-base,2302018,NA,NA
,480,PFPeA,GroundwaterOn-base,2402018,NA,NA
,480,PFTrDA,Groundwateron-base,7.52018,NA,NA
,480,PFUnA,Groundwateron-base,8.62018,NA,NA
,480,6:2 FTS,Groundwateron-base,3502018,NA,NA
,480,8:2 FTS,Groundwateron-base,"1,4002018",NA,NA
,481,PFOS,Groundwateron-base,"5,9002018",NA,NA
,481,PFOA,Groundwateron-base,8892018,NA,NA
,481,PFOS+PFOA,Groundwateron-base,"6,0732018",NA,NA
,481,PFBS,Groundwateron-base,1192018,NA,NA
,481,PFHpA,Groundwateron-base,8182018,NA,NA
,481,PFHxS,Groundwateron-base,"3,1802018",NA,NA
,481,PFNA,Groundwateron-base,4892018,NA,NA
,482,PFOS+PFOA,Groundwateron-base,"12,8002019",NA,NA
,482,PFOS,Groundwateron-base,"9,7002019",NA,NA
,482,PFOA,Groundwateron-base,"3,1002019",NA,NA
,482,PFBS,Groundwateron-base,1702019,NA,NA
,483,PFBS,Groundwater/surfacewateron-base,1102018,NA,NA
,483,PFHpA,Groundwater/surfacewateron-base,832018,NA,NA
,483,PFHxS,Groundwater/surfacewateron-base,"1,4002018",NA,NA
,483,PFNA,Groundwater/surfacewateron-base,7.02018,NA,NA
,483,PFOS,Groundwater/surfacewateron-base,9802018,NA,NA
,483,PFOA,Groundwater/surfacewateron-base,3602018,NA,NA
,483,PFOS+PFOA,Groundwater/surfacewateron-base,"1,3402018",NA,NA
,484,PFBS,GroundwaterOn-base,"14,0002019",NA,NA
,484,PFOA,GroundwaterOn-base,"62,0002019",NA,NA
,484,PFOS,GroundwaterOn-base,"81,0002019",NA,NA
,484,PFOS+PFOA,GroundwaterOn-base,"104,0002019",NA,NA
,487,PFOS,NA,NA,2013-2019,11
,488,PFBS,GroundwaterOn-base,"3,1002017-2018",NA,NA
,488,PFHpA,GroundwaterOn-base,"1,1002017-2018",NA,NA
,488,PFHxS,GroundwaterOn-base,"4,6002017-2018",NA,NA
,488,PFNA,GroundwaterOn-base,952017-2018,NA,NA
,488,PFOS,GroundwaterOn-base,2902017-2018,NA,NA
,488,PFOA,GroundwaterOn-base,"1,2002017-2018",NA,NA
,489,PFOA,GroundwaterOn-base,3202019,NA,NA
,489,PFOS,GroundwaterOn-base,"10,0002019",NA,NA
,489,PFOA+PFOS,GroundwaterOn-base,"10,3202019",NA,NA
,490,PFOA+PFOS,Drinking waterOn-base,3.42019,NA,NA
,491,PFBS,GroundwaterOn-base,3502019,NA,NA
,491,PFOA,GroundwaterOn-base,"9,8002019",NA,NA
,491,PFOS,GroundwaterOn-base,"96,0002019",NA,NA
,491,PFOA+PFOS,GroundwaterOn-base,"96,3402019",NA,NA
,492,PFOS,GroundwaterOn-base,"74,6002017-2019",NA,NA
,492,PFOA,GroundwaterOn-base,"285,0002017-2019",NA,NA
,492,PFOS+PFOA,GroundwaterOn-base,"390,0002017-2019",NA,NA
,492,PFBS,GroundwaterOn-base,"43,0002017-2019",NA,NA
,492,6:2 FTS,GroundwaterOn-base,"359,0002017-2019",NA,NA
,492,8:2 FTS,GroundwaterOn-base,1282017-2019,NA,NA
,492,PFDA,GroundwaterOn-base,722017-2019,NA,NA
,492,PFHpA,GroundwaterOn-base,"44,8002017-2019",NA,NA
,492,PFHxS,GroundwaterOn-base,"803,0002017-2019",NA,NA
,492,PFHxA,GroundwaterOn-base,"228,0002017-2019",NA,NA
,492,PFNA,GroundwaterOn-base,"1,0202017-2019",NA,NA
,493,PFOS,GroundwaterOn-base,7.82018,NA,NA
,493,PFOA,GroundwaterOn-base,102018,NA,NA
,493,PFOS+PFOA,GroundwaterOn-base,182018,NA,NA
,493,PFBS,GroundwaterOn-base,422018,NA,NA
,493,6:2 FTS,GroundwaterOn-base,212018,NA,NA
,493,PFDA,GroundwaterOn-base,8.92018,NA,NA
,493,PFHpA,GroundwaterOn-base,112018,NA,NA
,493,PFHxA,GroundwaterOn-base,1092018,NA,NA
,493,PFNA,GroundwaterOn-base,112018,NA,NA
,493,PFUnA,GroundwaterOn-base,162018,NA,NA
,494,PFBS,GroundwaterOn-base,"4,5002018",NA,NA
,494,PFHpA,GroundwaterOn-base,5902018,NA,NA
,494,PFHxS,GroundwaterOn-base,"1,6002018",NA,NA
,494,PFNA,GroundwaterOn-base,122018,NA,NA
,494,PFOS,GroundwaterOn-base,232018,NA,NA
,494,PFOA,GroundwaterOn-base,1702018,NA,NA
,495,PFBS,GroundwaterOn-base,8.72018,NA,NA
,495,PFHpA,GroundwaterOn-base,4602018,NA,NA
,495,PFHxS,GroundwaterOn-base,492018,NA,NA
,495,PFNA,GroundwaterOn-base,2502018,NA,NA
,495,PFOS,GroundwaterOn-base,442018,NA,NA
,495,PFOA,GroundwaterOn-base,5802018,NA,NA
,496,PFHxA,GroundwaterOn-base,"2,5802018",NA,NA
,496,PFHpA,GroundwaterOn-base,"1,1742018",NA,NA
,496,PFOA,GroundwaterOn-base,"2,3752018",NA,NA
,496,PFNA,GroundwaterOn-base,282018,NA,NA
,496,PFDA,GroundwaterOn-base,242018,NA,NA
,496,PFUnA,GroundwaterOn-base,252018,NA,NA
,496,PFDoA,GroundwaterOn-base,302018,NA,NA
,496,PFTrDA,GroundwaterOn-base,352018,NA,NA
,496,PFTeDA,GroundwaterOn-base,312018,NA,NA
,496,NMeFOSAA,GroundwaterOn-base,262018,NA,NA
,496,NEtFOSAA,GroundwaterOn-base,282018,NA,NA
,496,PFBS,GroundwaterOn-base,3452018,NA,NA
,496,PFHxS,GroundwaterOn-base,"1,1422018",NA,NA
,496,PFOS,GroundwaterOn-base,1502018,NA,NA
,497,PFHxA,GroundwaterOn-base,"6,0662018",NA,NA
,497,PFHpA,GroundwaterOn-base,"1,3102018",NA,NA
,497,PFOA,GroundwaterOn-base,"15,8962018",NA,NA
,497,PFNA,GroundwaterOn-base,622018,NA,NA
,497,PFDA,GroundwaterOn-base,6.82018,NA,NA
,497,NMeFOSAA,GroundwaterOn-base,112018,NA,NA
,497,NEtFOSAA,GroundwaterOn-base,1.22018,NA,NA
,497,PFBS,GroundwaterOn-base,"1,6142018",NA,NA
,497,PFHxS,GroundwaterOn-base,"14,6472018",NA,NA
,497,PFOS,GroundwaterOn-base,"30,4472018",NA,NA
,498,PFOA,Surface waterOn-base,2.32018,NA,NA
,498,PFOS,Surface waterOn-base,3.82018,NA,NA
,498,PFOA+PFOS,Surface waterOn-base,4.82018,NA,NA
,499,PFBS,Surface waterOn-base,"190,0002018",NA,NA
,499,PFOA,Surface waterOn-base,"110,0002018",NA,NA
,499,PFOS,Surface waterOn-base,"760,0002018",NA,NA
,499,PFOS+PFOS,Surface waterOn-base,"870,0002018",NA,NA
,500,PFBS,GroundwaterOn-base,"12,0002019",NA,NA
,500,PFOA,GroundwaterOn-base,"49,0002019",NA,NA
,500,PFOS,GroundwaterOn-base,"23,0002019",NA,NA
,500,PFOS+PFOS,GroundwaterOn-base,"72,0002019",NA,NA
,501,PFOA,GroundwaterOn-base,612016,NA,NA
,501,PFOS,GroundwaterOn-base,582016,NA,NA
,501,PFBS,GroundwaterOn-base,132016,NA,NA
,502,6:2 FTS,GroundwaterOn-base,"185,0002018",NA,NA
,502,PFOS+PFOA,GroundwaterOn-base,"109,8302018",NA,NA
,502,PFOS,GroundwaterOn-base,"108,0002018",NA,NA
,502,PFHxS,GroundwaterOn-base,"65,4002018",NA,NA
,502,PFHxA,GroundwaterOn-base,"32,4002018",NA,NA
,502,PFOA,GroundwaterOn-base,"16,0002018",NA,NA
,502,PFBS,GroundwaterOn-base,"9,2502018",NA,NA
,502,8:2 FTS,GroundwaterOn-base,"7,0402018",NA,NA
,502,PFHpA,GroundwaterOn-base,"6,4802018",NA,NA
,502,PFNA,GroundwaterOn-base,3782018,NA,NA
,502,PFDA,GroundwaterOn-base,2372018,NA,NA
,502,PFUnA,GroundwaterOn-base,282018,NA,NA
,503,PFBS,GroundwaterOn-base,"2,0002017-2018",NA,NA
,503,PFHpA,GroundwaterOn-base,9702017-2018,NA,NA
,503,PFHxS,GroundwaterOn-base,"2,1002017-2018",NA,NA
,503,PFNA,GroundwaterOn-base,2202017-2018,NA,NA
,503,PFOS,GroundwaterOn-base,"110,0002017-2018",NA,NA
,503,PFOA,GroundwaterOn-base,"3,9002017-2018",NA,NA
,504,PFOS,GroundwaterOn-base,"2,620,0002022",NA,NA
,504,PFUnA,GroundwaterOn-base,"11,2002022",NA,NA
,504,PFHxA,GroundwaterOn-base,"155,0002022",NA,NA
,504,PFOA,GroundwaterOn-base,"98,5002022",NA,NA
,504,PFDA,GroundwaterOn-base,"1,5102022",NA,NA
,504,PFHxS,GroundwaterOn-base,"1,300,0002022",NA,NA
,504,PFBS,GroundwaterOn-base,"47,8002022",NA,NA
,504,PFHpA,GroundwaterOn-base,"27,3002022",NA,NA
,504,PFNA,GroundwaterOn-base,"274,0002022",NA,NA
,504,PFTrDA,GroundwaterOn-base,222022,NA,NA
,505,PFOS,GroundwaterOn-base,"1,5202018-2020",NA,NA
,505,PFOA,GroundwaterOn-base,"13,6002018-2020",NA,NA
,505,PFOS+PFOA,GroundwaterOn-base,"13,8002018-2020",NA,NA
,505,PFBS,GroundwaterOn-base,"2,6002018-2020",NA,NA
,505,PFHpA,GroundwaterOn-base,"1,4802018-2020",NA,NA
,505,PFHxS,GroundwaterOn-base,"10,5002018-2020",NA,NA
,505,PFHxA,GroundwaterOn-base,"14,4002018-2020",NA,NA
,505,PFNA,GroundwaterOn-base,102018-2020,NA,NA
,506,PFOS+PFOA,Drinking waterOn-base,7.0202,NA,NA
,507,PFBS,GroundwaterOn-base,"39,0002018-2019",NA,NA
,507,PFOA,GroundwaterOn-base,"26,0002018-2019",NA,NA
,507,PFOS,GroundwaterOn-base,"450,0002018-2019",NA,NA
,507,PFOS+PFOA,GroundwaterOn-base,"471,0002018-2019",NA,NA
,508,PFBS,GroundwaterOn-base,5.1,NA,NA
,508,PFHxS,GroundwaterOn-base,130,NA,NA
,508,PFHxA,GroundwaterOn-base,7,NA,NA
,508,PFNA,GroundwaterOn-base,1.6,NA,NA
,508,PFOS,GroundwaterOn-base,270,NA,NA
,508,PFOA,GroundwaterOn-base,4.7,NA,NA
,508,PFOS+PFOA,GroundwaterOn-base,310,NA,NA
,509,PFOA,Drinking WaterOn-base,252017-2018,NA,NA
,510,PFOA+PFOS,Drinking WaterOn-base,6.9202,NA,NA
,511,PFOS,GroundwaterOn-base,"13,7002017",NA,NA
,511,PFOA,GroundwaterOn-base,"1,6602017",NA,NA
,511,PFOA+PFOS,GroundwaterOn-base,"14,5722017",NA,NA
,511,PFBS,GroundwaterOn-base,3372017,NA,NA
,511,PFHpA,GroundwaterOn-base,4022017,NA,NA
,511,PFHxS,GroundwaterOn-base,"9,0202017",NA,NA
,511,PFNA,GroundwaterOn-base,1642017,NA,NA
,512,PFBS,GroundwaterOn-base,122017,NA,NA
,512,PFHxA,GroundwaterOn-base,202017,NA,NA
,512,PFHpA,GroundwaterOn-base,7.92017,NA,NA
,512,PFHxS,GroundwaterOn-base,1552017,NA,NA
,512,PFOA,GroundwaterOn-base,192017,NA,NA
,512,PFOS,GroundwaterOn-base,942017,NA,NA
,512,PFNA,GroundwaterOn-base,1.02017,NA,NA
,513,PFBS,GroundwaterOn-base,"4,8052020",NA,NA
,513,PFOS,GroundwaterOn-base,"84,7572020",NA,NA
,513,PFOA,GroundwaterOn-base,"1,8362020",NA,NA
,514,6:2 FTS,GroundwaterOn-base,240,NA,NA
,514,PFBA,GroundwaterOn-base,360,NA,NA
,514,PFBS,GroundwaterOn-base,3.2,NA,NA
,514,PFHpA,GroundwaterOn-base,140,NA,NA
,514,PFHxA,GroundwaterOn-base,630,NA,NA
,514,PFHxS,GroundwaterOn-base,1320,NA,NA
,514,PFOA,GroundwaterOn-base,210,NA,NA
,514,PFOS,GroundwaterOn-base,4650,NA,NA
,514,PFPeA,GroundwaterOn-base,940,NA,NA
,514,PFOS+PFOA,GroundwaterOn-base,4700,NA,NA
,515,PFOS,GroundwaterOn-base,2572018,NA,NA
,515,PFOA,GroundwaterOn-base,6912018,NA,NA
,515,PFOS+PFOA,GroundwaterOn-base,8272018,NA,NA
,515,PFBS,GroundwaterOn-base,752018,NA,NA
,515,PFHpA,GroundwaterOn-base,8222018,NA,NA
,515,PFHxS,GroundwaterOn-base,3282018,NA,NA
,515,PFNA,GroundwaterOn-base,4.72018,NA,NA
,516,PFBS,GroundwaterOn-base,"74,0002018-2019",NA,NA
,516,PFOA,GroundwaterOn-base,"410,0002018-2019",NA,NA
,516,PFOS,GroundwaterOn-base,"42,0002018-2019",NA,NA
,516,PFOS+PFOA,GroundwaterOn-base,"410,7802018-2019",NA,NA
,517,PFOS,GroundwaterOn-base,"42,0002016-2018",NA,NA
,517,PFOA,GroundwaterOn-base,"5,4002016-2018",NA,NA
,517,PFOS+PFOA,GroundwaterOn-base,"47,4002016-2018",NA,NA
,517,PFBS,GroundwaterOn-base,"1,2002016-2018",NA,NA
,517,6:2 FTS,GroundwaterOn-base,"15,0002016-2018",NA,NA
,517,8:2 FTS,GroundwaterOn-base,2702016-2018,NA,NA
,517,PFBA,GroundwaterOn-base,8202016-2018,NA,NA
,517,PFDS,GroundwaterOn-base,4.82016-2018,NA,NA
,517,PFDA,GroundwaterOn-base,272016-2018,NA,NA
,517,PFHpA,GroundwaterOn-base,7502016-2018,NA,NA
,517,PFHxS,GroundwaterOn-base,"8,2002016-2018",NA,NA
,517,PFHxA,GroundwaterOn-base,"6,5002016-2018",NA,NA
,517,PFNA,GroundwaterOn-base,1202016-2018,NA,NA
,517,PFOSA,GroundwaterOn-base,5802016-2018,NA,NA
,517,PFPeA,GroundwaterOn-base,"1,8002016-2018",NA,NA
,517,PFUnA,GroundwaterOn-base,9.22016-2018,NA,NA
,518,PFOS,GroundwaterOn-base,"87,0002019",NA,NA
,518,PFBS,GroundwaterOn-base,"41,0002019",NA,NA
,518,PFHpA,GroundwaterOn-base,2002019,NA,NA
,518,PFHxS,GroundwaterOn-base,"6,6002019",NA,NA
,518,PFNA,GroundwaterOn-base,362019,NA,NA
,518,PFOA,GroundwaterOn-base,2502019,NA,NA
,519,PFBS,GroundwaterOn-base,8.52017,NA,NA
,519,PFPeA,GroundwaterOn-base,4.82017,NA,NA
,519,PFHxA,GroundwaterOn-base,6.02017,NA,NA
,519,PFHxS,GroundwaterOn-base,4.22017,NA,NA
,519,PFOS,GroundwaterOn-base,4.42017,NA,NA
,520,PFOA,GroundwaterOn-base,962018,NA,NA
,520,PFNA,GroundwaterOn-base,102018,NA,NA
,520,PFDA,GroundwaterOn-base,3.92018,NA,NA
,520,PFBS,GroundwaterOn-base,2.42018,NA,NA
,520,PFBA,GroundwaterOn-base,212018,NA,NA
,520,PFHXA,GroundwaterOn-base,352018,NA,NA
,521,PFOA,GroundwaterOn-base,3102019-2020,NA,NA
,521,PFOS,GroundwaterOn-base,"5,3002019-2020",NA,NA
,521,PFBS,GroundwaterOn-base,1602019-2020,NA,NA
,521,PFHpA,GroundwaterOn-base,3002019-2020,NA,NA
,521,PFHxS,GroundwaterOn-base,"2,1002019-2020",NA,NA
,521,PFNA,GroundwaterOn-base,162019-2020,NA,NA
,522,PFOS+PFOA,Drinking waterOn-base,150,NA,NA
,523,PFBS,GroundwaterOn-base,812018,NA,NA
,523,PFOA,GroundwaterOn-base,"1,4002018",NA,NA
,523,PFOS,GroundwaterOn-base,"4,0002018",NA,NA
,523,PFOS+PFOA,GroundwaterOn-base,"5,4002018",NA,NA
,524,PFBS,GroundwaterOn-base,"8,5002018",NA,NA
,524,PFOA,GroundwaterOn-base,"40,0002018",NA,NA
,524,PFOS,GroundwaterOn-base,"35,0002018",NA,NA
,524,PFOS+PFOA,GroundwaterOn-base,"75,0002018",NA,NA
,525,PFOS,GroundwaterOn-base,6400,NA,NA
,525,PFOA,GroundwaterOn-base,"2,2000",NA,NA
,525,PFOS+PFOA,GroundwaterOn-base,"2,8400",NA,NA
,525,PFBS,GroundwaterOn-base,2200,NA,NA
,525,PFHpA,GroundwaterOn-base,7000,NA,NA
,525,PFHxS,GroundwaterOn-base,"3,9000",NA,NA
,525,PFNA,GroundwaterOn-base,510,NA,NA
,526,PFOS,GroundwaterOn-base,"2,4000",NA,NA
,526,PFOA,GroundwaterOn-base,"4,8000",NA,NA
,526,PFOS+PFOA,GroundwaterOn-base,"4,8100",NA,NA
,526,PFBS,GroundwaterOn-base,4500,NA,NA
,526,PFHpA,GroundwaterOn-base,5500,NA,NA
,526,PFHxS,GroundwaterOn-base,"4,2000",NA,NA
,526,PFNA,GroundwaterOn-base,310,NA,NA
,527,PFBS,GroundwaterOn-base,"34,0000",NA,NA
,527,PFOS,GroundwaterOn-base,"54,0000",NA,NA
,527,PFOA,GroundwaterOn-base,"11,0000",NA,NA
,527,PFOS+PFOA,GroundwaterOn-base,"65,0000",NA,NA
,528,6:2 FTS,GroundwaterOn-base,3.72019,NA,NA
,528,PFBA,GroundwaterOn-base,312019,NA,NA
,528,PFBS,GroundwaterOn-base,122019,NA,NA
,528,PFDA,GroundwaterOn-base,1.82019,NA,NA
,528,PFHpA,GroundwaterOn-base,272019,NA,NA
,528,PFHxA,GroundwaterOn-base,652019,NA,NA
,528,PFHxS,GroundwaterOn-base,982019,NA,NA
,528,PFNA,GroundwaterOn-base,5.82019,NA,NA
,528,PFOA,GroundwaterOn-base,592019,NA,NA
,528,PFOS,GroundwaterOn-base,1492019,NA,NA
,528,PFPeA,GroundwaterOn-base,1222019,NA,NA
,528,PFTrDA,GroundwaterOn-base,322019,NA,NA
,528,PFUnDA,GroundwaterOn-base,2.02019,NA,NA
,529,6:2 FTS,GroundwaterOn-base,552020,NA,NA
,529,8:2 FTS,GroundwaterOn-base,382020,NA,NA
,529,PFBA,GroundwaterOn-base,2202020,NA,NA
,529,PFBS,GroundwaterOn-base,262020,NA,NA
,529,PFDA,GroundwaterOn-base,142020,NA,NA
,529,PFDoA,GroundwaterOn-base,2.9202,NA,NA
,529,PFHpA,GroundwaterOn-base,872020,NA,NA
,529,PFHxA,GroundwaterOn-base,3702020,NA,NA
,529,PFHxS,GroundwaterOn-base,1502020,NA,NA
,529,PFNA,GroundwaterOn-base,9.6202,NA,NA
,529,PFOA,GroundwaterOn-base,442020,NA,NA
,529,PFOS,GroundwaterOn-base,2802020,NA,NA
,529,PFPeA,GroundwaterOn-base,4902020,NA,NA
,529,PFTeDA,GroundwaterOn-base,0.7202,NA,NA
,529,PFTrDA,GroundwaterOn-base,0.9202,NA,NA
,529,PFUnDA,GroundwaterOn-base,2.6,NA,NA
,530,PFOA,GroundwaterOn-base,8.12011-0,NA,NA
,530,PFOS,GroundwaterOn-base,152011-0,NA,NA
,531,PFBS,GroundwaterOn-base,5502017-2018,NA,NA
,531,PFOS,GroundwaterOn-base,"4,1602017-2018",NA,NA
,531,PFOA,GroundwaterOn-base,"182,0002017-2018",NA,NA
,531,PFOS+PFOA,GroundwaterOn-base,"182,0002017-2018",NA,NA
,532,PFBS,GroundwaterOn-base,1602018,NA,NA
,532,PFHpA,GroundwaterOn-base,442018,NA,NA
,532,PFHxS,GroundwaterOn-base,"1,2002018",NA,NA
,532,PFHxA,GroundwaterOn-base,3002018,NA,NA
,532,PFNA,GroundwaterOn-base,4.92018,NA,NA
,532,PFOA,GroundwaterOn-base,4902018,NA,NA
,532,PFOS,GroundwaterOn-base,2902018,NA,NA
,533,PFOS,GroundwaterOn-base,782015,NA,NA
,533,PFOA,GroundwaterOn-base,"11,0002015",NA,NA
,534,PFOS+PFOA,Drinking waterOn-base,5,NA,NA
,535,PFBA,GroundwaterOn-base,1162017,NA,NA
,535,PFPeA,GroundwaterOn-base,2932017,NA,NA
,535,PFBS,GroundwaterOn-base,662017,NA,NA
,535,PFHxA,GroundwaterOn-base,8362017,NA,NA
,535,PFHpA,GroundwaterOn-base,1832017,NA,NA
,535,PFHxS,GroundwaterOn-base,"1,6002017",NA,NA
,535,PFOA,GroundwaterOn-base,"9,3302017",NA,NA
,535,PFOS,GroundwaterOn-base,2212017,NA,NA
,535,PFNA,GroundwaterOn-base,322017,NA,NA
